SaleDate,Item,Quantity,Price,Category,TotalSales,source_file
2003-09-11,S24_1046,25,60.26,Classic Cars,1506.5,sales_data_sample.csv
2003-10-17,S24_1046,37,72.76,Classic Cars,2692.1200000000003,sales_data_sample.csv
2003-11-05,S24_1046,32,75.69,Classic Cars,2422.08,sales_data_sample.csv
2003-11-12,S24_1046,47,74.22,Classic Cars,3488.34,sales_data_sample.csv
2003-11-20,S24_1046,37,69.82,Classic Cars,2583.3399999999997,sales_data_sample.csv
2003-12-02,S24_1046,20,62.47,Classic Cars,1249.4,sales_data_sample.csv
2004-01-16,S24_1046,41,82.31,Classic Cars,3374.71,sales_data_sample.csv
2004-02-26,S24_1046,21,60.26,Classic Cars,1265.46,sales_data_sample.csv
2004-04-13,S24_1046,22,76.43,Classic Cars,1681.46,sales_data_sample.csv
2004-07-07,S24_1046,40,80.1,Classic Cars,3204.0,sales_data_sample.csv
2004-08-09,S24_1046,32,74.96,Classic Cars,2398.72,sales_data_sample.csv
2004-09-01,S24_1046,36,66.14,Classic Cars,2381.04,sales_data_sample.csv
2003-10-05,S24_1046,27,72.02,Classic Cars,1944.54,sales_data_sample.csv
2004-10-16,S24_1046,26,87.45,Classic Cars,2273.7000000000003,sales_data_sample.csv
2004-11-04,S24_1046,30,70.55,Classic Cars,2116.5,sales_data_sample.csv
2004-11-17,S24_1046,23,56.84,Classic Cars,1307.3200000000002,sales_data_sample.csv
2004-11-25,S24_1046,29,59.53,Classic Cars,1726.3700000000001,sales_data_sample.csv
2005-01-12,S24_1046,21,60.37,Classic Cars,1267.77,sales_data_sample.csv
2005-02-16,S24_1046,34,100.0,Classic Cars,3400.0,sales_data_sample.csv
2003-01-31,S24_1444,35,55.49,Classic Cars,1942.15,sales_data_sample.csv
2003-04-04,S24_1444,47,69.36,Classic Cars,3259.92,sales_data_sample.csv
2003-06-03,S24_1444,20,60.69,Classic Cars,1213.8,sales_data_sample.csv
2003-08-01,S24_1444,20,54.33,Classic Cars,1086.6,sales_data_sample.csv
2003-09-25,S24_1444,25,65.31,Classic Cars,1632.75,sales_data_sample.csv
2003-10-22,S24_1444,25,69.36,Classic Cars,1734.0,sales_data_sample.csv
2003-11-06,S24_1444,27,68.78,Classic Cars,1857.06,sales_data_sample.csv
2003-11-14,S24_1444,31,60.11,Classic Cars,1863.41,sales_data_sample.csv
2003-11-25,S24_1444,44,66.47,Classic Cars,2924.68,sales_data_sample.csv
2003-12-09,S24_1444,49,46.82,Classic Cars,2294.18,sales_data_sample.csv
2004-02-12,S24_1444,26,56.07,Classic Cars,1457.82,sales_data_sample.csv
2004-03-15,S24_1444,36,54.33,Classic Cars,1955.8799999999999,sales_data_sample.csv
2004-05-05,S24_1444,44,52.6,Classic Cars,2314.4,sales_data_sample.csv
2004-06-15,S24_1444,28,46.82,Classic Cars,1310.96,sales_data_sample.csv
2004-07-20,S24_1444,45,64.74,Classic Cars,2913.2999999999997,sales_data_sample.csv
2004-08-20,S24_1444,29,46.82,Classic Cars,1357.78,sales_data_sample.csv
2004-09-08,S24_1444,40,53.75,Classic Cars,2150.0,sales_data_sample.csv
2004-10-13,S24_1444,45,61.85,Classic Cars,2783.25,sales_data_sample.csv
2004-10-22,S24_1444,44,53.18,Classic Cars,2339.92,sales_data_sample.csv
2004-11-05,S24_1444,25,69.16,Classic Cars,1729.0,sales_data_sample.csv
2004-11-20,S24_1444,45,100.0,Classic Cars,4500.0,sales_data_sample.csv
2004-12-01,S24_1444,48,47.4,Classic Cars,2275.2,sales_data_sample.csv
2004-12-10,S24_1444,44,60.76,Classic Cars,2673.44,sales_data_sample.csv
2005-01-23,S24_1444,25,97.27,Classic Cars,2431.75,sales_data_sample.csv
2005-02-22,S24_1444,22,91.76,Classic Cars,2018.72,sales_data_sample.csv
2005-03-15,S24_1444,31,50.29,Classic Cars,1558.99,sales_data_sample.csv
2005-05-03,S24_1444,21,52.6,Classic Cars,1104.6000000000001,sales_data_sample.csv
2003-02-24,S24_1578,25,100.0,Motorcycles,2500.0,sales_data_sample.csv
2003-04-29,S24_1578,35,98.05,Motorcycles,3431.75,sales_data_sample.csv
2003-07-01,S24_1578,35,93.54,Motorcycles,3273.9,sales_data_sample.csv
2003-08-25,S24_1578,43,95.8,Motorcycles,4119.4,sales_data_sample.csv
2003-10-10,S24_1578,44,100.0,Motorcycles,4400.0,sales_data_sample.csv
2003-10-28,S24_1578,50,100.0,Motorcycles,5000.0,sales_data_sample.csv
2003-11-11,S24_1578,48,100.0,Motorcycles,4800.0,sales_data_sample.csv
2003-11-18,S24_1578,25,100.0,Motorcycles,2500.0,sales_data_sample.csv
2003-12-01,S24_1578,39,100.0,Motorcycles,3900.0,sales_data_sample.csv
2004-01-15,S24_1578,25,90.16,Motorcycles,2254.0,sales_data_sample.csv
2004-02-20,S24_1578,32,91.29,Motorcycles,2921.28,sales_data_sample.csv
2004-04-05,S24_1578,20,100.0,Motorcycles,2000.0,sales_data_sample.csv
2004-05-18,S24_1578,26,100.0,Motorcycles,2600.0,sales_data_sample.csv
2004-06-28,S24_1578,42,100.0,Motorcycles,4200.0,sales_data_sample.csv
2004-07-23,S24_1578,21,100.0,Motorcycles,2100.0,sales_data_sample.csv
2004-08-27,S24_1578,34,100.0,Motorcycles,3400.0,sales_data_sample.csv
2004-09-30,S24_1578,47,100.0,Motorcycles,4700.0,sales_data_sample.csv
2004-10-15,S24_1578,21,100.0,Motorcycles,2100.0,sales_data_sample.csv
2004-11-02,S24_1578,48,100.0,Motorcycles,4800.0,sales_data_sample.csv
2004-11-15,S24_1578,30,87.78,Motorcycles,2633.4,sales_data_sample.csv
2004-11-23,S24_1578,27,84.39,Motorcycles,2278.53,sales_data_sample.csv
2005-01-05,S24_1578,50,96.92,Motorcycles,4846.0,sales_data_sample.csv
2005-02-02,S24_1578,38,100.0,Motorcycles,3800.0,sales_data_sample.csv
2005-03-03,S24_1578,45,100.0,Motorcycles,4500.0,sales_data_sample.csv
2005-04-08,S24_1578,46,100.0,Motorcycles,4600.0,sales_data_sample.csv
2003-03-18,S24_1628,29,59.37,Classic Cars,1721.73,sales_data_sample.csv
2003-05-20,S24_1628,50,59.87,Classic Cars,2993.5,sales_data_sample.csv
2003-07-10,S24_1628,26,49.81,Classic Cars,1295.06,sales_data_sample.csv
2003-09-11,S24_1628,47,56.85,Classic Cars,2671.9500000000003,sales_data_sample.csv
2003-10-17,S24_1628,23,53.33,Classic Cars,1226.59,sales_data_sample.csv
2003-11-05,S24_1628,34,42.76,Classic Cars,1453.84,sales_data_sample.csv
2003-11-12,S24_1628,34,53.83,Classic Cars,1830.22,sales_data_sample.csv
2003-11-20,S24_1628,47,53.83,Classic Cars,2530.0099999999998,sales_data_sample.csv
2003-12-02,S24_1628,45,49.81,Classic Cars,2241.4500000000003,sales_data_sample.csv
2004-01-16,S24_1628,45,53.33,Classic Cars,2399.85,sales_data_sample.csv
2004-02-26,S24_1628,36,43.27,Classic Cars,1557.72,sales_data_sample.csv
2004-04-13,S24_1628,21,40.25,Classic Cars,845.25,sales_data_sample.csv
2004-07-06,S24_1628,28,48.3,Classic Cars,1352.3999999999999,sales_data_sample.csv
2004-08-06,S24_1628,35,45.28,Classic Cars,1584.8,sales_data_sample.csv
2004-09-01,S24_1628,50,52.32,Classic Cars,2616.0,sales_data_sample.csv
2003-10-05,S24_1628,22,51.32,Classic Cars,1129.04,sales_data_sample.csv
2004-10-16,S24_1628,45,49.3,Classic Cars,2218.5,sales_data_sample.csv
2004-11-04,S24_1628,48,42.26,Classic Cars,2028.48,sales_data_sample.csv
2004-11-17,S24_1628,20,87.96,Classic Cars,1759.1999999999998,sales_data_sample.csv
2004-11-24,S24_1628,27,36.21,Classic Cars,977.6700000000001,sales_data_sample.csv
2005-01-12,S24_1628,38,38.5,Classic Cars,1463.0,sales_data_sample.csv
2005-02-10,S24_1628,32,100.0,Classic Cars,3200.0,sales_data_sample.csv
2003-02-17,S24_1785,28,88.63,Planes,2481.64,sales_data_sample.csv
2003-04-29,S24_1785,39,100.0,Planes,3900.0,sales_data_sample.csv
2003-06-27,S24_1785,41,94.1,Planes,3858.1,sales_data_sample.csv
2003-08-25,S24_1785,40,87.54,Planes,3501.6000000000004,sales_data_sample.csv
2003-10-28,S24_1785,49,100.0,Planes,4900.0,sales_data_sample.csv
2004-01-12,S24_1785,27,98.48,Planes,2658.96,sales_data_sample.csv
2004-02-20,S24_1785,34,100.0,Planes,3400.0,sales_data_sample.csv
2004-04-02,S24_1785,23,96.29,Planes,2214.67,sales_data_sample.csv
2004-05-11,S24_1785,31,88.63,Planes,2747.5299999999997,sales_data_sample.csv
2004-07-23,S24_1785,25,95.2,Planes,2380.0,sales_data_sample.csv
2004-08-21,S24_1785,22,100.0,Planes,2200.0,sales_data_sample.csv
2004-09-16,S24_1785,32,100.0,Planes,3200.0,sales_data_sample.csv
2004-10-15,S24_1785,31,100.0,Planes,3100.0,sales_data_sample.csv
2004-11-01,S24_1785,25,100.0,Planes,2500.0,sales_data_sample.csv
2004-11-12,S24_1785,47,87.54,Planes,4114.38,sales_data_sample.csv
2004-11-23,S24_1785,21,50.65,Planes,1063.6499999999999,sales_data_sample.csv
2004-12-04,S24_1785,28,71.73,Planes,2008.44,sales_data_sample.csv
2005-02-02,S24_1785,46,94.1,Planes,4328.599999999999,sales_data_sample.csv
2005-03-01,S24_1785,33,41.71,Planes,1376.43,sales_data_sample.csv
2005-03-30,S24_1785,43,100.0,Planes,4300.0,sales_data_sample.csv
2005-05-10,S24_1785,47,88.63,Planes,4165.61,sales_data_sample.csv
2003-01-09,S24_1937,45,31.2,Vintage Cars,1404.0,sales_data_sample.csv
2003-03-18,S24_1937,20,35.51,Vintage Cars,710.1999999999999,sales_data_sample.csv
2003-05-21,S24_1937,45,37.84,Vintage Cars,1702.8000000000002,sales_data_sample.csv
2003-09-12,S24_1937,36,33.19,Vintage Cars,1194.84,sales_data_sample.csv
2003-10-18,S24_1937,37,27.22,Vintage Cars,1007.14,sales_data_sample.csv
2003-11-05,S24_1937,31,31.53,Vintage Cars,977.4300000000001,sales_data_sample.csv
2003-11-12,S24_1937,39,36.84,Vintage Cars,1436.7600000000002,sales_data_sample.csv
2003-11-21,S24_1937,26,29.21,Vintage Cars,759.46,sales_data_sample.csv
2003-12-03,S24_1937,32,37.17,Vintage Cars,1189.44,sales_data_sample.csv
2004-01-26,S24_1937,20,34.19,Vintage Cars,683.8,sales_data_sample.csv
2004-03-02,S24_1937,42,29.21,Vintage Cars,1226.82,sales_data_sample.csv
2004-04-26,S24_1937,33,29.54,Vintage Cars,974.8199999999999,sales_data_sample.csv
2004-08-17,S24_1937,20,28.88,Vintage Cars,577.6,sales_data_sample.csv
2004-09-01,S24_1937,29,38.17,Vintage Cars,1106.93,sales_data_sample.csv
2004-10-11,S24_1937,23,30.2,Vintage Cars,694.6,sales_data_sample.csv
2004-10-21,S24_1937,39,29.54,Vintage Cars,1152.06,sales_data_sample.csv
2004-11-04,S24_1937,20,100.0,Vintage Cars,2000.0,sales_data_sample.csv
2004-11-17,S24_1937,45,81.91,Vintage Cars,3685.95,sales_data_sample.csv
2004-11-25,S24_1937,20,35.18,Vintage Cars,703.6,sales_data_sample.csv
2004-12-09,S24_1937,48,100.0,Vintage Cars,4800.0,sales_data_sample.csv
2005-01-12,S24_1937,23,36.29,Vintage Cars,834.67,sales_data_sample.csv
2005-02-16,S24_1937,32,70.56,Vintage Cars,2257.92,sales_data_sample.csv
2005-03-09,S24_1937,33,100.0,Vintage Cars,3300.0,sales_data_sample.csv
2005-04-23,S24_1937,61,29.54,Vintage Cars,1801.94,sales_data_sample.csv
2003-02-24,S24_2000,38,83.03,Motorcycles,3155.14,sales_data_sample.csv
2003-04-29,S24_2000,34,83.79,Motorcycles,2848.86,sales_data_sample.csv
2003-07-01,S24_2000,43,83.03,Motorcycles,3570.29,sales_data_sample.csv
2003-08-25,S24_2000,47,83.03,Motorcycles,3902.41,sales_data_sample.csv
2003-10-10,S24_2000,22,67.03,Motorcycles,1474.66,sales_data_sample.csv
2003-10-28,S24_2000,29,75.41,Motorcycles,2186.89,sales_data_sample.csv
2003-11-11,S24_2000,28,68.55,Motorcycles,1919.3999999999999,sales_data_sample.csv
2003-11-18,S24_2000,40,91.4,Motorcycles,3656.0,sales_data_sample.csv
2003-12-01,S24_2000,25,73.88,Motorcycles,1847.0,sales_data_sample.csv
2004-01-12,S24_2000,30,61.7,Motorcycles,1851.0,sales_data_sample.csv
2004-02-20,S24_2000,38,69.31,Motorcycles,2633.78,sales_data_sample.csv
2004-04-03,S24_2000,36,87.6,Motorcycles,3153.6,sales_data_sample.csv
2004-05-11,S24_2000,32,87.6,Motorcycles,2803.2,sales_data_sample.csv
2004-06-28,S24_2000,37,62.46,Motorcycles,2311.02,sales_data_sample.csv
2004-07-23,S24_2000,30,79.98,Motorcycles,2399.4,sales_data_sample.csv
2004-08-27,S24_2000,39,70.08,Motorcycles,2733.12,sales_data_sample.csv
2004-09-16,S24_2000,32,65.51,Motorcycles,2096.32,sales_data_sample.csv
2004-10-15,S24_2000,47,63.22,Motorcycles,2971.34,sales_data_sample.csv
2004-11-02,S24_2000,26,86.83,Motorcycles,2257.58,sales_data_sample.csv
2004-11-15,S24_2000,37,94.43,Motorcycles,3493.9100000000003,sales_data_sample.csv
2004-11-24,S24_2000,55,79.98,Motorcycles,4398.900000000001,sales_data_sample.csv
2005-01-06,S24_2000,21,100.0,Motorcycles,2100.0,sales_data_sample.csv
2005-02-03,S24_2000,23,100.0,Motorcycles,2300.0,sales_data_sample.csv
2005-03-03,S24_2000,49,81.4,Motorcycles,3988.6000000000004,sales_data_sample.csv
2005-04-07,S24_2000,59,87.6,Motorcycles,5168.4,sales_data_sample.csv
2005-05-10,S24_2000,32,87.6,Motorcycles,2803.2,sales_data_sample.csv
2003-02-11,S24_2011,43,100.0,Ships,4300.0,sales_data_sample.csv
2003-04-16,S24_2011,41,100.0,Ships,4100.0,sales_data_sample.csv
2003-06-12,S24_2011,45,100.0,Ships,4500.0,sales_data_sample.csv
2003-08-08,S24_2011,33,100.0,Ships,3300.0,sales_data_sample.csv
2003-09-28,S24_2011,40,100.0,Ships,4000.0,sales_data_sample.csv
2003-11-07,S24_2011,50,100.0,Ships,5000.0,sales_data_sample.csv
2003-11-14,S24_2011,30,100.0,Ships,3000.0,sales_data_sample.csv
2003-11-26,S24_2011,41,100.0,Ships,4100.0,sales_data_sample.csv
2004-01-02,S24_2011,35,100.0,Ships,3500.0,sales_data_sample.csv
2004-02-18,S24_2011,49,100.0,Ships,4900.0,sales_data_sample.csv
2004-03-20,S24_2011,46,100.0,Ships,4600.0,sales_data_sample.csv
2004-06-17,S24_2011,36,100.0,Ships,3600.0,sales_data_sample.csv
2004-07-21,S24_2011,22,100.0,Ships,2200.0,sales_data_sample.csv
2004-08-20,S24_2011,42,100.0,Ships,4200.0,sales_data_sample.csv
2004-09-09,S24_2011,21,100.0,Ships,2100.0,sales_data_sample.csv
2004-10-14,S24_2011,29,100.0,Ships,2900.0,sales_data_sample.csv
2004-10-29,S24_2011,35,100.0,Ships,3500.0,sales_data_sample.csv
2004-11-09,S24_2011,41,100.0,Ships,4100.0,sales_data_sample.csv
2004-11-21,S24_2011,29,71.97,Ships,2087.13,sales_data_sample.csv
2004-12-02,S24_2011,34,50.33,Ships,1711.22,sales_data_sample.csv
2005-01-26,S24_2011,37,100.0,Ships,3700.0,sales_data_sample.csv
2005-02-23,S24_2011,28,80.54,Ships,2255.1200000000003,sales_data_sample.csv
2005-03-23,S24_2011,49,100.0,Ships,4900.0,sales_data_sample.csv
2003-01-09,S24_2022,46,53.76,Vintage Cars,2472.96,sales_data_sample.csv
2003-03-18,S24_2022,39,44.35,Vintage Cars,1729.65,sales_data_sample.csv
2003-05-21,S24_2022,22,45.25,Vintage Cars,995.5,sales_data_sample.csv
2003-09-12,S24_2022,49,49.28,Vintage Cars,2414.7200000000003,sales_data_sample.csv
2003-10-18,S24_2022,43,36.29,Vintage Cars,1560.47,sales_data_sample.csv
2003-11-05,S24_2022,27,41.22,Vintage Cars,1112.94,sales_data_sample.csv
2003-11-12,S24_2022,31,36.74,Vintage Cars,1138.94,sales_data_sample.csv
2003-11-21,S24_2022,20,50.62,Vintage Cars,1012.4,sales_data_sample.csv
2003-12-03,S24_2022,24,38.08,Vintage Cars,913.92,sales_data_sample.csv
2004-01-26,S24_2022,49,47.94,Vintage Cars,2349.06,sales_data_sample.csv
2004-03-02,S24_2022,24,48.38,Vintage Cars,1161.1200000000001,sales_data_sample.csv
2004-04-29,S24_2022,39,45.25,Vintage Cars,1764.75,sales_data_sample.csv
2004-06-04,S24_2022,37,45.7,Vintage Cars,1690.9,sales_data_sample.csv
2004-08-17,S24_2022,45,47.49,Vintage Cars,2137.05,sales_data_sample.csv
2004-09-03,S24_2022,45,48.38,Vintage Cars,2177.1,sales_data_sample.csv
2004-10-11,S24_2022,44,39.42,Vintage Cars,1734.48,sales_data_sample.csv
2004-10-21,S24_2022,23,37.63,Vintage Cars,865.49,sales_data_sample.csv
2004-11-04,S24_2022,30,100.0,Vintage Cars,3000.0,sales_data_sample.csv
2004-11-17,S24_2022,26,85.52,Vintage Cars,2223.52,sales_data_sample.csv
2004-11-25,S24_2022,43,53.76,Vintage Cars,2311.68,sales_data_sample.csv
2004-12-09,S24_2022,26,31.86,Vintage Cars,828.36,sales_data_sample.csv
2005-01-12,S24_2022,28,30.59,Vintage Cars,856.52,sales_data_sample.csv
2005-02-16,S24_2022,27,68.35,Vintage Cars,1845.4499999999998,sales_data_sample.csv
2005-03-09,S24_2022,24,100.0,Vintage Cars,2400.0,sales_data_sample.csv
2003-01-29,S24_2300,36,100.0,Trucks and Buses,3600.0,sales_data_sample.csv
2003-04-01,S24_2300,21,100.0,Trucks and Buses,2100.0,sales_data_sample.csv
2003-05-28,S24_2300,27,100.0,Trucks and Buses,2700.0,sales_data_sample.csv
2003-07-24,S24_2300,47,100.0,Trucks and Buses,4700.0,sales_data_sample.csv
2003-09-21,S24_2300,42,100.0,Trucks and Buses,4200.0,sales_data_sample.csv
2003-10-22,S24_2300,32,100.0,Trucks and Buses,3200.0,sales_data_sample.csv
2003-11-06,S24_2300,28,100.0,Trucks and Buses,2800.0,sales_data_sample.csv
2003-11-14,S24_2300,24,100.0,Trucks and Buses,2400.0,sales_data_sample.csv
2003-11-25,S24_2300,49,100.0,Trucks and Buses,4900.0,sales_data_sample.csv
2003-12-09,S24_2300,46,100.0,Trucks and Buses,4600.0,sales_data_sample.csv
2004-02-04,S24_2300,28,100.0,Trucks and Buses,2800.0,sales_data_sample.csv
2004-03-11,S24_2300,48,100.0,Trucks and Buses,4800.0,sales_data_sample.csv
2004-05-05,S24_2300,29,100.0,Trucks and Buses,2900.0,sales_data_sample.csv
2004-06-15,S24_2300,47,100.0,Trucks and Buses,4700.0,sales_data_sample.csv
2004-07-20,S24_2300,43,100.0,Trucks and Buses,4300.0,sales_data_sample.csv
2004-08-19,S24_2300,25,100.0,Trucks and Buses,2500.0,sales_data_sample.csv
2004-09-08,S24_2300,48,100.0,Trucks and Buses,4800.0,sales_data_sample.csv
2004-10-13,S24_2300,24,100.0,Trucks and Buses,2400.0,sales_data_sample.csv
2004-10-22,S24_2300,42,100.0,Trucks and Buses,4200.0,sales_data_sample.csv
2004-11-05,S24_2300,31,100.0,Trucks and Buses,3100.0,sales_data_sample.csv
2004-11-01,S24_2300,37,100.0,Trucks and Buses,3700.0,sales_data_sample.csv
2004-12-10,S24_2300,41,100.0,Trucks and Buses,4100.0,sales_data_sample.csv
2005-01-23,S24_2300,20,100.0,Trucks and Buses,2000.0,sales_data_sample.csv
2005-02-17,S24_2300,20,100.0,Trucks and Buses,2000.0,sales_data_sample.csv
2005-05-03,S24_2300,70,100.0,Trucks and Buses,7000.0,sales_data_sample.csv
2003-03-03,S24_2360,35,58.87,Motorcycles,2060.45,sales_data_sample.csv
2003-05-07,S24_2360,32,76.88,Motorcycles,2460.16,sales_data_sample.csv
2003-07-02,S24_2360,29,61.64,Motorcycles,1787.56,sales_data_sample.csv
2003-08-25,S24_2360,27,60.95,Motorcycles,1645.65,sales_data_sample.csv
2003-10-10,S24_2360,27,80.34,Motorcycles,2169.1800000000003,sales_data_sample.csv
2003-11-04,S24_2360,38,74.11,Motorcycles,2816.18,sales_data_sample.csv
2003-11-11,S24_2360,35,72.03,Motorcycles,2521.05,sales_data_sample.csv
2003-11-19,S24_2360,42,76.19,Motorcycles,3199.98,sales_data_sample.csv
2004-01-15,S24_2360,21,63.72,Motorcycles,1338.12,sales_data_sample.csv
2004-02-21,S24_2360,37,80.34,Motorcycles,2972.58,sales_data_sample.csv
2004-04-05,S24_2360,26,79.65,Motorcycles,2070.9,sales_data_sample.csv
2004-05-26,S24_2360,47,65.8,Motorcycles,3092.6,sales_data_sample.csv
2004-06-30,S24_2360,37,65.1,Motorcycles,2408.7,sales_data_sample.csv
2004-08-02,S24_2360,46,75.49,Motorcycles,3472.54,sales_data_sample.csv
2004-08-27,S24_2360,38,59.56,Motorcycles,2263.28,sales_data_sample.csv
2004-09-30,S24_2360,33,66.49,Motorcycles,2194.1699999999996,sales_data_sample.csv
2004-10-15,S24_2360,24,56.1,Motorcycles,1346.4,sales_data_sample.csv
2004-11-03,S24_2360,31,81.73,Motorcycles,2533.63,sales_data_sample.csv
2004-11-16,S24_2360,42,81.03,Motorcycles,3403.26,sales_data_sample.csv
2004-11-24,S24_2360,32,100.0,Motorcycles,3200.0,sales_data_sample.csv
2004-12-07,S24_2360,41,70.65,Motorcycles,2896.65,sales_data_sample.csv
2005-01-06,S24_2360,43,61.23,Motorcycles,2632.89,sales_data_sample.csv
2005-02-03,S24_2360,20,100.0,Motorcycles,2000.0,sales_data_sample.csv
2005-03-04,S24_2360,35,65.13,Motorcycles,2279.5499999999997,sales_data_sample.csv
2005-04-08,S24_2360,27,79.65,Motorcycles,2150.55,sales_data_sample.csv
2003-03-18,S24_2766,43,78.15,Classic Cars,3360.4500000000003,sales_data_sample.csv
2003-05-21,S24_2766,32,72.7,Classic Cars,2326.4,sales_data_sample.csv
2003-09-11,S24_2766,21,73.6,Classic Cars,1545.6,sales_data_sample.csv
2003-10-17,S24_2766,20,100.0,Classic Cars,2000.0,sales_data_sample.csv
2003-11-05,S24_2766,22,74.51,Classic Cars,1639.22,sales_data_sample.csv
2003-11-12,S24_2766,36,73.6,Classic Cars,2649.6,sales_data_sample.csv
2003-11-20,S24_2766,46,83.6,Classic Cars,3845.6,sales_data_sample.csv
2003-12-02,S24_2766,47,96.32,Classic Cars,4527.04,sales_data_sample.csv
2004-01-16,S24_2766,45,88.14,Classic Cars,3966.3,sales_data_sample.csv
2004-03-02,S24_2766,47,88.14,Classic Cars,4142.58,sales_data_sample.csv
2004-04-13,S24_2766,47,94.5,Classic Cars,4441.5,sales_data_sample.csv
2004-07-07,S24_2766,38,87.24,Classic Cars,3315.12,sales_data_sample.csv
2004-08-09,S24_2766,49,79.97,Classic Cars,3918.5299999999997,sales_data_sample.csv
2004-09-01,S24_2766,35,80.87,Classic Cars,2830.4500000000003,sales_data_sample.csv
2003-10-06,S24_2766,49,100.0,Classic Cars,4900.0,sales_data_sample.csv
2004-10-16,S24_2766,28,93.6,Classic Cars,2620.7999999999997,sales_data_sample.csv
2004-11-04,S24_2766,30,72.7,Classic Cars,2181.0,sales_data_sample.csv
2004-11-17,S24_2766,39,86.72,Classic Cars,3382.08,sales_data_sample.csv
2004-11-29,S24_2766,25,100.0,Classic Cars,2500.0,sales_data_sample.csv
2005-01-19,S24_2766,40,100.0,Classic Cars,4000.0,sales_data_sample.csv
2005-02-16,S24_2766,36,37.5,Classic Cars,1350.0,sales_data_sample.csv
2003-01-31,S24_2840,44,39.6,Classic Cars,1742.4,sales_data_sample.csv
2003-04-01,S24_2840,24,30.06,Classic Cars,721.4399999999999,sales_data_sample.csv
2003-06-03,S24_2840,39,38.19,Classic Cars,1489.4099999999999,sales_data_sample.csv
2003-08-01,S24_2840,21,42.43,Classic Cars,891.03,sales_data_sample.csv
2003-09-21,S24_2840,30,40.31,Classic Cars,1209.3000000000002,sales_data_sample.csv
2003-10-22,S24_2840,27,31.82,Classic Cars,859.14,sales_data_sample.csv
2003-11-06,S24_2840,37,31.12,Classic Cars,1151.44,sales_data_sample.csv
2003-11-14,S24_2840,42,31.82,Classic Cars,1336.44,sales_data_sample.csv
2003-11-25,S24_2840,32,28.29,Classic Cars,905.28,sales_data_sample.csv
2003-12-09,S24_2840,42,29.7,Classic Cars,1247.3999999999999,sales_data_sample.csv
2004-02-10,S24_2840,21,40.31,Classic Cars,846.51,sales_data_sample.csv
2004-03-11,S24_2840,33,32.88,Classic Cars,1085.0400000000002,sales_data_sample.csv
2004-05-05,S24_2840,49,36.07,Classic Cars,1767.43,sales_data_sample.csv
2004-06-15,S24_2840,31,33.24,Classic Cars,1030.44,sales_data_sample.csv
2004-07-20,S24_2840,38,41.72,Classic Cars,1585.36,sales_data_sample.csv
2004-08-19,S24_2840,20,40.66,Classic Cars,813.1999999999999,sales_data_sample.csv
2004-09-08,S24_2840,39,30.06,Classic Cars,1172.34,sales_data_sample.csv
2004-10-13,S24_2840,48,31.47,Classic Cars,1510.56,sales_data_sample.csv
2004-10-22,S24_2840,39,37.13,Classic Cars,1448.0700000000002,sales_data_sample.csv
2004-11-05,S24_2840,30,100.0,Classic Cars,3000.0,sales_data_sample.csv
2004-11-19,S24_2840,33,37.13,Classic Cars,1225.2900000000002,sales_data_sample.csv
2004-12-01,S24_2840,36,37.13,Classic Cars,1336.68,sales_data_sample.csv
2004-12-10,S24_2840,36,82.94,Classic Cars,2985.84,sales_data_sample.csv
2005-01-23,S24_2840,45,100.0,Classic Cars,4500.0,sales_data_sample.csv
2005-02-22,S24_2840,40,100.0,Classic Cars,4000.0,sales_data_sample.csv
2005-03-15,S24_2840,46,38.9,Classic Cars,1789.3999999999999,sales_data_sample.csv
2005-05-03,S24_2840,30,36.07,Classic Cars,1082.1,sales_data_sample.csv
2003-02-17,S24_2841,49,74.68,Planes,3659.32,sales_data_sample.csv
2003-04-28,S24_2841,41,59.6,Planes,2443.6,sales_data_sample.csv
2003-06-16,S24_2841,35,67.14,Planes,2349.9,sales_data_sample.csv
2003-08-10,S24_2841,27,60.97,Planes,1646.19,sales_data_sample.csv
2003-10-06,S24_2841,23,72.62,Planes,1670.2600000000002,sales_data_sample.csv
2003-11-08,S24_2841,34,80.84,Planes,2748.56,sales_data_sample.csv
2003-11-14,S24_2841,22,69.2,Planes,1522.4,sales_data_sample.csv
2003-11-27,S24_2841,48,67.82,Planes,3255.3599999999997,sales_data_sample.csv
2004-01-09,S24_2841,43,82.21,Planes,3535.0299999999997,sales_data_sample.csv
2004-02-19,S24_2841,32,81.53,Planes,2608.96,sales_data_sample.csv
2004-05-08,S24_2841,20,67.82,Planes,1356.3999999999999,sales_data_sample.csv
2004-07-21,S24_2841,40,65.08,Planes,2603.2,sales_data_sample.csv
2004-08-21,S24_2841,30,73.99,Planes,2219.7,sales_data_sample.csv
2004-09-15,S24_2841,21,71.25,Planes,1496.25,sales_data_sample.csv
2004-10-14,S24_2841,25,75.36,Planes,1884.0,sales_data_sample.csv
2004-11-01,S24_2841,34,63.71,Planes,2166.14,sales_data_sample.csv
2004-11-12,S24_2841,48,58.92,Planes,2828.16,sales_data_sample.csv
2004-11-23,S24_2841,55,100.0,Planes,5500.0,sales_data_sample.csv
2004-12-03,S24_2841,25,74.68,Planes,1867.0000000000002,sales_data_sample.csv
2005-01-31,S24_2841,38,70.44,Planes,2676.72,sales_data_sample.csv
2005-03-01,S24_2841,39,55.96,Planes,2182.44,sales_data_sample.csv
